,ds,yhat,yhat_lower,yhat_upper
478,2022-11-22,252.56236826594966,195.25854624419634,316.8566354713918
479,2022-11-23,278.22626713814947,215.21607792199276,342.2241212095795
480,2022-11-24,272.20398922094245,209.9369730096284,335.9716757364597
481,2022-11-25,260.6544890991345,190.1175951912051,323.84339094061005
482,2022-11-28,266.05756563726163,207.45076922515702,326.4401752043304
483,2022-11-29,264.2311784397407,202.60265163923933,325.1942608138786
484,2022-11-30,289.59638393898365,225.93002974840383,352.801592731835
485,2022-12-01,283.1229211345522,226.2336533538387,346.14165337476044
486,2022-12-02,270.7528543459638,205.1975665343397,334.6642275397009
487,2022-12-05,271.035537967705,209.21855500880983,332.53834997980226
488,2022-12-06,266.8672913125671,207.30882512927153,327.8792380086493
489,2022-12-07,289.4109029431781,227.2778052426009,355.5175758700798
490,2022-12-08,280.1889675605594,219.26658301434367,339.330118615094
491,2022-12-09,264.99383574479407,202.56040476535662,323.1135236331915
492,2022-12-12,256.45118780445546,191.9093397582778,321.6817927342784
493,2022-12-13,249.60880457628713,190.44081821393544,316.0211847438235
494,2022-12-14,269.4870543796751,205.288799988915,328.76852579918193
495,2022-12-15,258.16450688161484,194.71504712980374,324.68073277813056
496,2022-12-16,241.27378759282482,178.56683993976492,303.9555989499974
497,2022-12-19,229.89442790234443,160.86223358227636,291.8713810655325
498,2022-12-20,223.0869837170626,164.55656613596258,287.023659011613
499,2022-12-21,243.2641454900914,182.0060819629853,307.26106395556747
500,2022-12-22,232.98851419594791,171.36466670464654,293.7695423125346
501,2022-12-23,217.6562298562904,151.4342227414251,283.4107653993108
502,2022-12-27,209.16311252528317,147.37394311889653,272.4337172275912
503,2023-01-02,218.54007428479682,159.56328201302978,283.77666864044494
504,2023-01-03,217.61070970218887,153.679653053055,280.59033642860214
505,2023-01-04,243.16378786244914,177.84350953586815,306.6465199149372
506,2023-01-05,238.6258969940737,175.69291490217825,302.2803798304451
507,2023-01-06,228.84593438372767,164.43993968122453,289.0719758498953
508,2023-01-09,237.95306502940537,177.6004429521294,298.2207835429142
509,2023-01-10,237.5457881947026,178.54141009643394,306.3107134774925
510,2023-01-11,263.0545640724785,203.96211176147733,325.1312222571417
511,2023-01-12,258.2757725445673,197.79917516032558,321.2890352850268
512,2023-01-13,247.91580471819935,184.69524055677158,310.06398193689915
513,2023-01-16,252.93667212819702,191.15240636810788,311.7943141060179
514,2023-01-17,250.75372199143976,181.75516632155882,317.9152195116972
515,2023-01-18,274.23219471995793,211.73897195063748,337.98042021561804
516,2023-01-19,267.49966838495,202.94104510858494,325.5026368324322
517,2023-01-20,255.1946319705312,196.36141741988448,312.83246439964074
518,2023-01-23,254.5760705146923,192.17145816281177,318.6476757636506
519,2023-01-24,250.79365964482864,189.38873006951727,310.94099719023774
520,2023-01-25,272.72825604849214,207.43054474632487,331.8467368684795
521,2023-01-26,264.803248150849,198.96224437238232,325.63582284028297
522,2023-01-27,251.54664021952752,187.55092830827252,319.86352485458275
523,2023-01-30,249.1613497257408,185.67406298864236,313.4741638216916
524,2023-01-31,245.1875619029876,185.74864303511825,310.9972427387528
525,2023-02-01,266.95455264633756,200.33140959681324,332.16822305717847
526,2023-02-02,259.13082455488336,193.70398778176812,320.45637891727876
527,2023-02-03,246.08789144610614,184.91854157913306,308.66927122774536
528,2023-02-06,244.3000089269043,182.3179454854553,306.83492658472403
529,2023-02-07,240.46628677613595,178.161867771931,302.9746020094743
530,2023-02-08,262.15202507812324,201.22318139273995,324.3914576453047
531,2023-02-09,254.27519711095368,195.53556056182964,313.47879368000144
532,2023-02-10,241.0646744436018,175.0898834918454,304.6942795314445
533,2023-02-13,237.63735209721258,174.0553714397976,296.648237490373
534,2023-02-14,232.95961659061436,168.28132134782084,294.5347285246749
535,2023-02-15,253.5374706060938,190.34504704954153,319.6149631495612
536,2023-02-16,244.58938472293488,183.3210511625134,307.6497647217812
537,2023-02-17,230.2535795426595,170.5158925018806,291.6763405901479
538,2023-02-20,223.1736979367051,165.57767236307657,283.5203803245836
539,2023-02-21,217.413706800044,155.45784373281813,274.9115806417135
540,2023-02-22,236.91964146220147,173.63231935438165,303.54192590219
541,2023-02-23,227.23320399823425,166.09097106659686,291.4759382935306
542,2023-02-24,212.4105360329268,149.88599541512735,274.5362168307364
543,2023-02-27,205.43641210917187,146.0615272959597,265.33481855229934
544,2023-02-28,200.40340961943463,139.7057348573103,262.3769208488187
545,2023-03-01,220.86747532440288,158.45631790309267,289.24087116063794
546,2023-03-02,212.65456153633392,148.1238802337688,275.3125429499317
547,2023-03-03,199.6926896841836,136.54715789276864,263.0969825556176
548,2023-03-06,199.9985489364634,138.92392096803476,261.0738268544638
549,2023-03-07,197.91155809904865,140.19112169267723,262.48828106715615
550,2023-03-08,221.35617256223418,157.54213900022168,285.63723168052246
551,2023-03-09,216.38227307382041,153.78159185079465,279.58848664844766
552,2023-03-10,206.7267118363228,140.93829947595302,272.18683327540646
553,2023-03-13,216.30541266061647,154.03056041633738,275.9236273097258
554,2023-03-14,216.9432433726695,150.7204607599883,281.96893407404156
555,2023-03-15,242.67997196768655,181.94791257612516,309.0540096073371
556,2023-03-16,239.7927115635756,179.19361051972305,298.61152453705137
557,2023-03-17,231.84279551238362,170.46135846724238,293.97798001603906
558,2023-03-20,243.5373432701545,180.26316528224385,304.9294784848728
559,2023-03-21,243.8948676486194,178.4833334283846,307.4051583879075
560,2023-03-22,268.71441991852856,207.38056480502217,333.72922540903863
561,2023-03-23,264.57410528317104,201.80897862559982,330.2635343281132
562,2023-03-24,254.9378641212411,190.14372886950557,317.1717937842905
563,2023-03-27,259.0619436372392,193.8200898528064,322.6445664541649
564,2023-03-28,256.33372937974667,188.85375894510858,317.58829884005405
565,2023-03-29,277.7612690244836,216.2335314435799,339.35002028451504
566,2023-03-30,270.2842182424098,205.00130726319745,330.93479835179204
567,2023-03-31,257.3200716725432,192.9038180037979,320.10717354313016
568,2023-04-03,251.93944981617483,188.47214659771552,313.1797264068312
569,2023-04-04,246.52678921403574,185.3134874680599,312.71317754132775
570,2023-04-11,229.4719383085355,173.96427717806498,293.40316197956986
571,2023-04-12,249.14710531042917,184.29483261944952,315.15412344937954
572,2023-04-13,241.04557904081062,172.47143815840937,301.0143088107793
573,2023-04-14,228.33393336416435,163.46203018094218,301.6570154302772
574,2023-04-17,227.9524351633075,163.46614343286078,294.643655624965
575,2023-04-18,225.58194415235428,165.00695194751464,288.2067073753046
576,2023-04-19,248.2514039754973,185.60765436987774,308.74709427805476
577,2023-04-20,243.27333395213358,179.28112512859175,303.40481046742116
578,2023-04-21,233.59227690535565,172.17505283195905,299.74972569880254
579,2023-04-24,241.1227610325436,177.07816443714827,304.39475164132125
580,2023-04-25,240.80949203286076,174.0759139966598,301.98745294293775
581,2023-04-26,264.9469856780768,203.89085354835177,326.3930220481664
582,2023-04-27,260.87053228777745,199.7376151584499,325.0900431466793
583,2023-04-28,251.64357341421277,190.22978309552474,313.3664822470081
584,2023-05-02,256.7359593030705,192.03271313221026,316.4216252175776
585,2023-05-03,279.51450376344815,217.07524421363001,336.8387409656524
586,2023-05-04,273.5949010155981,206.4939514331633,332.83567069842974
587,2023-05-05,262.2341134196749,201.62416026529027,324.8496171041997
588,2023-05-08,261.65995774663094,200.29112846434595,327.5544946384595
589,2023-05-09,257.70626522809283,197.5532939379665,320.38271826983464
590,2023-05-10,278.21372550744775,217.28048982819536,343.2558617845841
591,2023-05-11,269.98562420972434,207.880002681571,333.0621201272146
592,2023-05-12,256.4826386025177,192.9939757893757,323.0118725840514
593,2023-05-15,251.40921436898756,190.47055169842793,314.52747123970096
594,2023-05-16,246.64295747783726,184.30402567941766,310.9825945622908
595,2023-05-19,245.46447191139154,181.99230191354903,303.8689652103054
596,2023-05-22,243.90615477272044,178.1732841598038,305.36139449168513
597,2023-05-23,240.9423506020528,181.05195111450692,302.48522770414434
598,2023-05-24,263.38440117168517,200.64482805802635,322.7992817374311
599,2023-05-25,257.34800932411946,190.6279691739227,321.80862424034535
600,2023-05-26,246.51518880694647,187.07064488354064,313.3242731966324
601,2023-05-30,251.6069057174291,186.20673780231365,317.5981279461288
602,2023-05-31,276.27488645440263,216.07789934584997,339.2128399911148
603,2023-06-01,272.04828672985604,211.12080884839247,334.8251045297167
604,2023-06-02,262.69988466047823,200.05003864344187,324.2775583869264
605,2023-06-05,270.99760917066703,207.68973282020065,335.06297175423225
606,2023-06-06,270.30496703913394,206.57110154264342,333.9104653080169
607,2023-06-07,294.70209766148304,234.67743117324727,351.11642802185446
608,2023-06-08,289.60668677319245,227.70921623435822,347.27178464163444
609,2023-06-09,278.9441127518395,215.01629037402057,342.0151094368536
610,2023-06-12,281.2369064202741,220.2400298381982,346.3822698460592
611,2023-06-13,277.87164565809786,212.89748473048377,337.6491466631304
612,2023-06-14,299.4873488767756,236.85563559074856,364.9146226389415
613,2023-06-15,291.2249511182962,229.74390858232152,350.24833745244047
614,2023-06-16,277.19832387216434,213.21694697897036,338.8441229458713
615,2023-06-19,269.1142183104525,203.04806495404347,331.12007306045496
616,2023-06-20,262.25885402293756,200.9136832792394,327.02032021127536
617,2023-06-21,280.5992141089842,220.38577246828197,344.505787075947
618,2023-06-22,268.9896529636565,206.29299840985578,332.0239881573607
619,2023-06-23,251.71824668543195,193.26593494663808,316.0015457121033
620,2023-06-26,235.1597711231828,172.9792204622183,297.1900485532255
621,2023-06-27,225.86356184936784,164.7516258687687,294.3339320989205
622,2023-06-28,242.13024924316568,179.1682975230022,306.73440311356705
623,2023-06-29,228.49402699357555,164.62248181398422,288.31788060883
624,2023-06-30,209.38494552939412,146.18106064958832,274.487014701751
625,2023-07-03,188.81278676877696,127.70677483859289,252.30440770720483
626,2023-07-04,178.5688861584768,119.77458585058478,240.3447886220722
627,2023-07-05,194.23341698358078,127.9722062726817,259.2709504626207
628,2023-07-06,180.0134052350738,116.98960643705352,243.616301263533
629,2023-07-07,160.47912828486378,96.82530567743862,224.40398309380376
630,2023-07-10,140.00258262690068,79.03449603836938,199.77972986853618
631,2023-07-11,130.1757774654923,67.69588227170449,193.72195130156803
632,2023-07-12,146.62626459299457,82.47741107920267,206.55358319092682
633,2023-07-13,133.2514759832399,67.35889248133861,192.87811912265306
634,2023-07-14,114.77934125985385,50.02022643856821,177.8299295013727
635,2023-07-18,91.802016246574,24.66581882127157,154.37788345948846
636,2023-07-19,110.99662492253663,48.81957662541349,169.74693373669132
637,2023-07-20,100.52537703776383,36.57227150079782,165.29916266795703
638,2023-07-21,85.26259766206331,21.768729812333557,151.68508669439757
639,2023-07-25,78.64190967459395,15.914737000823074,138.5969158591023
640,2023-07-26,102.78524240175079,40.78651192833562,165.34110945205126
641,2023-07-31,99.89507975644418,38.25459593217731,164.07371786442187
642,2023-08-01,102.27036527016001,39.75312533586032,168.28085632540734
643,2023-08-02,131.7388333047233,68.91084760887418,195.4773530033285
644,2023-08-03,131.23791812224766,67.13848740382905,191.42927022558715
645,2023-08-04,125.82471843766639,64.12234661849448,190.4010664675456
646,2023-08-07,150.4301551838117,88.27731785108024,209.28166476234497
647,2023-08-08,155.8080528936694,88.58776260778461,220.53895687967383
648,2023-08-09,187.79773820794955,127.28171605766015,250.28530268100718
649,2023-08-10,189.21884984584355,127.46106046521767,255.46713958177
650,2023-08-11,185.10156464662816,123.6399202914569,246.75555190182612
651,2023-08-14,209.73537828256624,149.77893589067517,273.0856946621194
652,2023-08-15,213.86034604608722,148.53446832207115,274.4596993956483
653,2023-08-16,244.00714389328576,178.84489891265608,307.77986903082734
654,2023-08-17,243.03698197639136,183.05881409842902,306.1324190744049
655,2023-08-18,236.03171432227984,170.59956022734013,298.64262877594956
656,2023-08-21,249.6660852639449,184.76238679439197,314.3680387045609
657,2023-08-22,249.59346690951892,187.48974171907258,313.9909498376021
658,2023-08-23,275.4111504776777,215.4372504788165,336.3737409473194
659,2023-08-24,270.06317658378134,206.0731300918908,330.522842745419
660,2023-08-25,258.7130985524168,195.1471497371894,316.14230617204197
661,2023-08-28,260.27299163970815,193.1129442021901,318.9343652626192
662,2023-08-29,256.71912337988095,192.74450559724062,319.0820165620984
663,2023-08-30,279.41865314252834,216.44090037672672,345.8645563546051
664,2023-08-31,271.3556183411496,210.22568131287585,336.3804705561249
665,2023-09-01,257.7224021207081,192.05504357528068,320.5479219068907
666,2023-09-04,255.1379357353891,191.20678954892645,322.66436547467265
667,2023-09-05,251.08402140235052,183.84125505662607,318.9100977818655
668,2023-09-06,273.68647796277867,211.6159772269802,341.60814354285367
669,2023-09-07,265.89192001345015,199.3942615887935,331.0497543470995
670,2023-09-08,252.84699271993105,194.71608314708504,316.9265444004002
671,2023-09-11,253.39663889783907,190.19552842371672,317.6987893418399
672,2023-09-12,250.64171136236934,187.41017371012364,309.4633454270449
673,2023-09-13,274.56601642282095,210.814315304456,338.06547425086904
674,2023-09-14,268.0555402163675,205.48339284816336,330.2543639639672
675,2023-09-15,256.1999488900356,195.67342373258285,321.13257053704547
676,2023-09-18,259.2670647990078,201.1437735607927,323.9951412942362
677,2023-09-19,256.85485918770024,196.6822733032376,322.87348495757516
678,2023-09-20,280.8421200018821,219.35683991450097,340.87131534835515
679,2023-09-21,274.11464088017135,211.54396325227927,339.2598242499208
680,2023-09-22,261.7626327416864,199.49163007959783,327.73565919108825
681,2023-09-25,261.79129023496387,198.796133545594,322.28754634425866
682,2023-09-26,257.9756698761583,195.01437903917633,320.4312796407644
683,2023-09-27,280.4004236925677,218.45686832961928,339.6360693308748
684,2023-09-28,272.03608708161255,211.00620509119005,333.07564179507455
685,2023-09-29,258.00786922366615,197.6012265439763,317.7413606338342
686,2023-10-02,253.25335413558125,191.29270718885147,318.778942752497
687,2023-10-03,248.10482939679005,185.68011793662916,313.0982715245444
688,2023-10-04,269.384966303938,204.3190899341118,331.67532774285763
689,2023-10-05,260.1382339229764,197.54145613647597,324.494950336622
690,2023-10-06,245.50341446048063,179.95282879069444,307.8327810313466
691,2023-10-09,240.7089390692452,181.16510102327987,303.087227890055
692,2023-10-10,236.16204821293957,173.9408841562083,301.12662113341145
693,2023-10-11,258.31545268669515,192.0575705370327,324.1229919884008
694,2023-10-12,250.2264842607967,187.37582255273867,311.37688509562116
695,2023-10-13,236.98566263625077,169.13194157580799,300.10646113676677
696,2023-10-16,237.325409864056,169.23179228986425,299.41317908416704
697,2023-10-17,234.65416597580722,172.8739476864772,302.15360733625175
698,2023-10-18,258.6586531525287,197.39694110812613,319.75550943421604
699,2023-10-19,252.37932622631354,189.54363475502353,318.75679437713455
700,2023-10-20,240.8386195235936,181.321288988019,309.4766309652532
701,2023-10-23,245.11757180830233,182.4698822441716,304.1863586310542
702,2023-10-24,243.25992538878313,181.52280690453875,309.48070312993576
703,2023-10-25,267.76755627848763,206.65957833881737,331.1152088066871
704,2023-10-26,261.70535534968616,202.72424183448067,326.44900723859763
705,2023-10-27,250.07652980620685,185.64916741123633,308.7689937245344
706,2023-10-30,252.325264902948,189.10943612446755,313.2895713603073
707,2023-10-31,249.29449612593697,187.31743544536826,313.4058617176159
708,2023-11-01,272.423297001339,211.27128034689758,338.61558045056887
709,2023-11-02,264.8594677003857,207.2565774102699,327.2364284245461
710,2023-11-03,251.6406150474516,187.34028376838586,314.43730457351535
711,2023-11-06,249.08468439100136,188.063471506984,311.23372868409484
712,2023-11-07,244.6319928522726,184.5725938933408,305.6865061892076
713,2023-11-08,266.4950666562964,202.47170866569942,329.5362684442002
714,2023-11-09,257.90246471961365,195.08708515285187,318.6360880398081
715,2023-11-10,243.9128910678895,181.1927174322021,305.68396969206253
716,2023-11-13,240.79787504711544,179.37066059765206,304.21585799936054
717,2023-11-14,236.79066984039858,172.81239866438537,296.6460884618985
718,2023-11-15,259.3906980963727,194.75624786951303,318.689584064273
719,2023-11-16,251.84463743909853,189.9489315457143,318.8777076969464
720,2023-11-17,239.16673180504787,175.93819235887793,304.75981725144914
721,2023-11-20,241.1239941964116,179.17230292381123,303.5866693049577
722,2023-11-21,239.02758508145288,179.62301454532485,303.0205399304925
723,2023-11-22,263.5337106387589,198.1649386018002,324.7782017732149
724,2023-11-23,257.864376623274,196.92692619391704,321.7975607088384
725,2023-11-24,246.95614752333756,183.50346152167234,312.1388116315293
726,2023-11-27,252.95851447565985,185.99298148402215,316.08951198852986
727,2023-11-28,251.63261952514995,192.6293163184002,314.71057563261326
728,2023-11-29,276.5365016323117,207.12788587023212,337.53460691017324
729,2023-11-30,270.9030532323739,208.88626453122262,335.457746629009
730,2023-12-01,259.6369430390896,196.1831120360362,321.7841471801263
731,2023-12-04,262.16529409323823,202.4938022327991,329.0066644838705
732,2023-12-05,258.9499548769248,195.18603366149094,322.3126972492196
733,2023-12-06,281.636212419528,218.63781767424953,348.21312414458856
734,2023-12-07,273.54166647280334,212.36161130828233,338.2602416022039
735,2023-12-08,259.6106639644316,198.1131396365659,322.4418359532233
736,2023-12-11,253.52397474323192,189.81450879548888,315.8881659467792
737,2023-12-12,247.47442970249773,187.87634590878187,314.79081404757943
738,2023-12-13,267.44629651053833,204.62597528841363,332.2834859461126
739,2023-12-14,256.8629929196022,193.44321961066788,321.73846025236514
740,2023-12-15,240.71724929171313,178.66284428851284,302.4972800823686
741,2023-12-18,230.12986715709314,169.1513018143709,294.1923142607135
742,2023-12-19,223.44318177795896,156.88542803624497,282.7704322968422
743,2023-12-20,243.23460341839902,176.94562095416376,306.05685851683614
744,2023-12-21,232.97339736166364,171.49210741505962,298.1583983248471
745,2023-12-22,217.633221963203,152.28275245236642,283.801984211322
746,2023-12-27,230.43288751413485,166.96652143955262,292.63678704349513
747,2024-01-02,214.3096918123079,149.05966161734545,279.4540080045432
748,2024-01-03,239.81736997068458,178.49955345086545,303.6134762174664
749,2024-01-04,235.31486996808493,177.28749423950427,299.0656568993463
750,2024-01-05,225.62296565733814,162.1690324039659,293.11648843867175
751,2024-01-08,235.1792976704368,173.59447307618422,301.2237769712593
752,2024-01-09,235.05447372910186,175.15226899945765,300.9098665417975
753,2024-01-10,261.06325656940624,196.39795827200552,324.22843779189424
754,2024-01-11,256.66927221489203,193.108613818678,319.8090089578759
755,2024-01-12,246.69300750736403,186.42552334306322,305.50550032785895
756,2024-01-15,253.2874700429916,185.74420625762127,313.8965798513401
757,2024-01-16,251.61820680036013,188.71291748811757,313.10485346609386
758,2024-01-17,275.86727523883854,213.87207420649133,336.7256108430143
759,2024-01-18,269.58914539688305,207.08508044322994,334.30256325643745
760,2024-01-19,257.6431032858809,190.31173249264742,320.78082606837427
761,2024-01-22,258.3004992119976,191.59755364786577,317.570387073987
762,2024-01-23,254.8139137834842,192.3853520511757,320.80489937580364
763,2024-01-24,277.3754367014802,211.32413181471534,341.09248743321746
764,2024-01-25,269.60652791935155,207.34711991826072,329.0324309408773
765,2024-01-26,256.37246135127793,189.06804448506693,321.4812327006497
766,2024-01-29,254.4329128726252,193.28149984045842,318.09348748816996
767,2024-01-30,250.50390380083053,187.92880363494194,318.0795242942883
768,2024-01-31,272.7920611073758,211.2473808430615,333.7804714270659
769,2024-02-01,264.93089076630224,201.5148002539419,331.5192756605413
770,2024-02-02,251.73919587312196,189.11514521955812,308.02022599772454
771,2024-02-05,250.3323994919979,188.42415045910326,312.1307379890371
772,2024-02-06,246.5999525076506,189.09643539427742,312.59806618947067
773,2024-02-07,269.0138690789749,205.25343567652973,330.06157069604694
774,2024-02-08,261.21111017586463,195.90853166279786,323.59196952691536
775,2024-02-09,247.96526718282055,180.2409557817243,309.21797228602884
776,2024-02-12,245.47498425030142,180.53321588031443,307.1904375018955
777,2024-02-13,241.0540703181931,177.38757289543545,301.705012943975
778,2024-02-14,262.50567335342635,203.59913146342947,328.0282055078303
779,2024-02-15,253.62120334444182,193.28456729124707,316.9952090796128
780,2024-02-16,239.18674563389067,171.81775950841225,301.6367547857205
781,2024-02-19,232.6794996922769,173.165476647407,298.917043587074
782,2024-02-20,226.9354060070908,163.39794773738652,288.3292920016304
783,2024-02-21,247.1496796949385,187.9141105101347,309.5228919764897
784,2024-02-22,237.25449833543192,171.75460659122413,300.20623731311395
785,2024-02-23,222.0048488473565,157.264475223812,285.0401274620767
786,2024-02-26,214.44427500113053,150.88674751654045,275.0943035780844
787,2024-02-27,208.9878731767385,146.57374162627926,273.8071180896214
788,2024-02-28,229.76399609000282,172.6743731276347,293.99905267375686
789,2024-02-29,220.90007788772934,158.74751033241017,286.2415748212737
790,2024-03-01,207.07527839588826,142.45404369104864,269.34454053890613
791,2024-03-04,205.81089740588683,141.9141704610328,270.2640529132332
792,2024-03-05,203.0891013571908,143.70440081121643,263.9002039382983
793,2024-03-06,226.75924599123616,164.16152616820995,289.5668775692089
794,2024-03-07,221.07599845716965,158.04884815128992,283.44865464407957
795,2024-03-08,210.57744041794913,147.99878276549876,270.9631942001419
796,2024-03-11,219.25486214666557,154.23048101066584,282.4531757958931
797,2024-03-12,219.64607134514074,154.09721495121175,280.5613081415642
798,2024-03-13,246.11983548006145,178.2346275999902,307.6132574917267
799,2024-03-14,243.04510520318348,177.38401251669427,305.0088837877584
800,2024-03-15,234.8184476321162,175.5723580180878,297.3040941215219
801,2024-03-18,247.5675775883339,188.227468484866,309.2847961627936
802,2024-03-19,248.33579890223288,188.59115617117027,311.0464708279889
803,2024-03-20,274.576757906568,213.1999004797212,335.711279642062
804,2024-03-21,270.8412250411406,208.79190540026042,336.1113076785009
805,2024-03-22,261.4588656844002,198.45358205370687,320.6241046817882
806,2024-03-25,267.858124931804,205.31544018095832,326.66744153946865
807,2024-03-26,265.76016120210153,210.1229822893677,328.71716656690865
808,2024-04-02,259.66809199786337,200.2991844774303,323.26000633917926
809,2024-04-03,279.7171668147418,219.01674768288785,346.7171482454719
810,2024-04-04,270.11827513978886,209.39626101251224,333.4466795938943
811,2024-04-05,255.17644148308312,189.62207027215004,323.1870639574613
812,2024-04-08,247.49089911223737,180.7905905856379,308.22116322064664
813,2024-04-09,242.00846894302526,178.19158736627475,303.04100498737057
814,2024-04-10,262.24480349592324,200.30568623197408,323.9846087559616
815,2024-04-11,253.4179240864221,188.41061599907258,310.8789462031592
816,2024-04-12,239.72443973527064,178.26363043802775,308.424327901574
817,2024-04-15,237.96408435181357,171.21668301426283,296.56393814143
818,2024-04-16,235.03780069890982,175.69278807268677,298.09675806732065
819,2024-04-17,257.9152670793249,197.1970018578222,320.0710895021964
820,2024-04-18,251.91983647034158,186.29575864558794,316.65059859303045
821,2024-04-19,241.0905285812556,178.13678607880365,303.17245217696757
822,2024-04-22,247.1360206699816,185.02691148496174,306.1026781866151
823,2024-04-23,246.3691234272084,186.71431245694023,310.82433312726016
824,2024-04-24,270.995975329497,209.36453165528604,332.1001349812881
825,2024-04-25,266.4752560877973,202.75879312140654,333.1553118365023
826,2024-04-26,256.7305645069039,192.90230430003416,321.5190289309141
827,2024-04-29,263.2829399089983,201.9547022890041,318.95989159438045
828,2024-04-30,261.82120352424835,196.838958888986,324.79544908120005
829,2024-05-02,279.2800413225061,213.60564828177053,343.44223612786
830,2024-05-03,267.76412706996473,200.76698933796024,328.89706265959006
831,2024-05-06,267.4824966178162,204.60814184473162,330.32065420187257
832,2024-05-07,263.5042434350411,197.9740684885275,325.2172532767047
833,2024-05-08,284.33574201752765,226.63378720383574,349.2256543150766
834,2024-05-10,262.085204331377,196.96271301888873,323.0752688082049
835,2024-05-13,256.1622121424004,195.75892563416267,322.4472248953618
836,2024-05-14,250.94527756194782,187.517729723923,315.5563937261627
837,2024-05-15,270.8314954611036,205.19827702215937,332.8697735318664
838,2024-05-16,261.9512562604795,201.09892748811495,324.88822269620783
839,2024-05-21,240.68154424360588,179.7012089133401,304.28081337571535
840,2024-05-22,262.27156429264977,196.8163480103479,325.0101228935573
841,2024-05-23,255.44833126434602,193.08399048697456,317.0986841775489
842,2024-05-24,243.8843986605654,182.11006149002378,306.5930382044781
843,2024-05-27,247.47376126313816,185.16232879368278,311.77836486127535
844,2024-05-28,246.15705341160546,182.0952245685156,312.91935072050046
845,2024-05-29,269.9606183892899,203.45175319696693,330.4965010913631
846,2024-05-30,265.5016972737334,202.2732517204786,330.9004511218297
847,2024-05-31,256.0661858497823,192.5936525277618,319.56709980938
848,2024-06-03,264.0915002684717,197.50280641544003,323.93895908319513
849,2024-06-04,263.5099287579427,204.01924730095027,323.49910959435283
850,2024-06-05,287.7054866428592,224.51215891611892,347.293590388404
851,2024-06-06,282.9224143228877,219.6230752933628,344.8321173480102
852,2024-06-07,272.7279006038754,210.75374662982875,337.92714450090483
853,2024-06-10,276.1752510680604,211.50456147096517,337.6431037700505
854,2024-06-11,273.3387561304165,210.3811533242643,339.70668412088025
855,2024-06-12,295.0448027530946,233.34414625549104,354.99706790133723
856,2024-06-13,287.430634181214,227.78086438856542,352.7879624180875
857,2024-06-14,274.17388677448287,213.0755666453495,339.3957535360249
858,2024-06-17,267.7089723832948,205.9155481202747,328.331532170183
859,2024-06-18,261.4432835159745,197.55969458027064,327.6710189078925
860,2024-06-19,279.80642186803146,216.7638396173753,340.1621624203257
861,2024-06-20,268.8279471066563,200.01893187721754,329.87425672768916
862,2024-06-21,252.28778010065932,191.8369058192166,314.7674461136371
863,2024-06-24,236.94121184067183,170.7800288675515,297.89909727705265
864,2024-06-25,228.06994848113348,168.2766043764288,294.2771811204618
865,2024-06-26,244.1028100016439,181.12802543754,304.9354350376911
866,2024-06-27,230.928383996195,170.12921282459084,290.5287011300744
867,2024-06-28,212.39553259422397,146.19400093906322,277.75236040895714
868,2024-07-01,192.46359409511498,129.7064868849341,256.1168089957755
869,2024-07-02,182.47152477028922,116.38154861218729,246.64731927681711
870,2024-07-03,197.65100455173118,134.65454760821027,261.39342914280576
871,2024-07-04,183.73635008248874,121.69637423271652,249.8100333189349
872,2024-07-05,164.6372648545806,101.43786106888916,225.53041649835413
873,2024-07-08,144.21882395595338,80.51032004225624,209.9589746063182
874,2024-07-09,134.43329005126122,72.10754809238288,198.93282051615103
875,2024-07-10,150.08712410398596,83.18979190199711,207.85756998193122
876,2024-07-11,136.77611660117384,74.15028186156391,202.69040582188717
877,2024-07-12,118.48772903214424,58.23814392542102,183.2575706030786
878,2024-07-15,102.0758409063829,38.31992939816876,162.73361040338523
879,2024-07-16,94.16057386983483,29.798747566916205,160.09819592453604
880,2024-07-17,112.04993227013341,48.43555602392948,179.95061520296858
881,2024-07-18,101.20304159011488,33.51540815157055,161.6932598576387
882,2024-07-22,79.59232449664866,16.197734374551377,142.42634339562233
883,2024-07-23,75.7292653883757,8.17328609675108,135.84234978843563
884,2024-07-24,98.02351763335201,33.461034135732454,163.13409336221508
885,2024-07-25,91.75943862978221,29.39067121409166,154.63071658175545
886,2024-07-26,81.03072672021513,20.812057179526242,143.72829523793118
887,2024-07-29,90.33014246704074,24.36022846558909,149.80394996762124
888,2024-07-30,91.7157260819046,29.73034742153109,152.78126466432863
889,2024-07-31,119.29124822795146,55.89643163659104,178.74561296932936
890,2024-08-01,118.12699173314671,54.437150379650085,184.28420772967954
891,2024-08-02,112.31477974961228,47.59172299910514,173.7977694789882
892,2024-08-05,134.779551975864,72.03474212728175,193.08315849214077
893,2024-08-06,139.7721450103642,74.10009982307105,207.4350441789321
894,2024-08-07,170.5427845820028,108.83178176482372,232.94467246171928
895,2024-08-08,171.96617455151386,113.0112856815375,236.12084628792826
896,2024-08-09,168.16084372968254,103.76691665084928,228.89225502715624
897,2024-08-12,193.1055947224376,132.34211056193385,255.5426421996299
898,2024-08-13,197.6758522281544,132.14580935091828,264.044242999624
899,2024-08-14,227.48781699046475,166.61252799015477,290.8317960769365
900,2024-08-15,227.29345452982557,166.51656645702562,291.6198068555274
901,2024-08-16,221.31337156400423,158.75869108577692,284.0908244707288
902,2024-08-19,237.08944509125013,172.8268972616686,296.8937940699452
